datetime,actual_position,predicted_position,regime,close_price,daily_pnl,cumu_pnl
2024-05-22 21:00:00,Neutral,Long,2,69463.20228477,0.0007618456947793284,0.12529579486380438
2024-05-22 22:00:00,Neutral,Long,2,69110.68161371,-0.005074926860049067,0.12022086800375531
2024-05-22 23:00:00,Neutral,Long,2,69162.1546682,0.0007447915906504399,0.12096565959440575
2024-05-23 00:00:00,Neutral,Long,2,69475.42172565,0.004529457749731236,0.12549511734413699
2024-05-23 01:00:00,Neutral,Long,2,69462.35610308,-0.00018806107606783584,0.12530705626806915
2024-05-23 02:00:00,Neutral,Long,2,69484.82080171,0.00032340824426757564,0.12563046451233673
2024-05-23 03:00:00,Neutral,Long,2,69428.42689502,-0.0008116003760147983,0.12481886413632193
2024-05-23 04:00:00,Neutral,Long,2,69543.60487074,0.0016589454906439371,0.12647780962696586
2024-05-23 05:00:00,Neutral,Long,2,69462.45452514,-0.0011668987500840222,0.12531091087688184
2024-05-23 06:00:00,Neutral,Long,2,69548.77314952,0.0012426659116797634,0.1265535767885616
2024-05-23 07:00:00,Neutral,Long,2,69726.24189406,0.002551716392731551,0.12910529318129316
2024-05-23 08:00:00,Neutral,Long,2,69684.16481004,-0.0006034612346371704,0.128501831946656
2024-05-23 09:00:00,Neutral,Neutral,2,69632.55459626,-0.0013406304419474983,0.1271612015047085
2024-05-23 10:00:00,Neutral,Neutral,2,69529.6875724,-0.0,0.1271612015047085
2024-05-23 11:00:00,Neutral,Neutral,2,69976.70432749,0.0,0.1271612015047085
2024-05-23 12:00:00,Neutral,Neutral,2,69416.05615939,-0.0,0.1271612015047085
2024-05-23 13:00:00,Neutral,Neutral,2,67998.56880801,-0.0,0.1271612015047085
2024-05-23 14:00:00,Neutral,Neutral,1,67715.41319612,-0.0,0.1271612015047085
2024-05-23 15:00:00,Neutral,Neutral,1,68039.19793979,0.0,0.1271612015047085
2024-05-23 16:00:00,Neutral,Neutral,1,67787.48521779,-0.0,0.1271612015047085
2024-05-23 17:00:00,Neutral,Neutral,1,67605.34590163,-0.0,0.1271612015047085
2024-05-23 18:00:00,Neutral,Neutral,2,67355.76715448,-0.0,0.1271612015047085
2024-05-23 19:00:00,Neutral,Neutral,2,67120.85038463,-0.0,0.1271612015047085
2024-05-23 20:00:00,Neutral,Neutral,2,67764.1660968,0.0,0.1271612015047085
2024-05-23 21:00:00,Neutral,Neutral,2,67950.55268381,0.0,0.1271612015047085
2024-05-23 22:00:00,Neutral,Neutral,2,67661.68381781,-0.0,0.1271612015047085
2024-05-23 23:00:00,Neutral,Neutral,2,67952.18989318,0.0,0.1271612015047085
2024-05-24 00:00:00,Neutral,Neutral,2,67833.40560523,-0.0,0.1271612015047085
2024-05-24 01:00:00,Neutral,Neutral,2,67725.39857328,-0.0,0.1271612015047085
2024-05-24 02:00:00,Neutral,Neutral,2,67975.01924272,0.0,0.1271612015047085
2024-05-24 03:00:00,Neutral,Neutral,2,67884.99238338,-0.0,0.1271612015047085
2024-05-24 04:00:00,Neutral,Neutral,2,67702.78885044,-0.0,0.1271612015047085
2024-05-24 05:00:00,Neutral,Neutral,2,67268.43071027,-0.0,0.1271612015047085
2024-05-24 06:00:00,Neutral,Neutral,2,66900.07821867,-0.0,0.1271612015047085
2024-05-24 07:00:00,Neutral,Neutral,2,67155.47633117,0.0,0.1271612015047085
2024-05-24 08:00:00,Neutral,Neutral,2,67163.59745618,0.0,0.1271612015047085
2024-05-24 09:00:00,Neutral,Neutral,2,67351.19662955,0.0,0.1271612015047085
2024-05-24 10:00:00,Neutral,Neutral,2,67351.64118837,0.0,0.1271612015047085
2024-05-24 11:00:00,Neutral,Neutral,2,67345.00915478,-0.0,0.1271612015047085
2024-05-24 12:00:00,Neutral,Neutral,2,67505.47380352,0.0,0.1271612015047085
2024-05-24 13:00:00,Neutral,Neutral,2,67057.31381933,-0.0,0.1271612015047085
2024-05-24 14:00:00,Neutral,Neutral,2,67837.77116618,0.0,0.1271612015047085
2024-05-24 15:00:00,Neutral,Neutral,2,68318.99480339,0.0,0.1271612015047085
2024-05-24 16:00:00,Neutral,Neutral,2,68383.92645865,0.0,0.1271612015047085
2024-05-24 17:00:00,Neutral,Neutral,2,68899.18866871,0.0,0.1271612015047085
2024-05-24 18:00:00,Neutral,Neutral,2,68958.49459144,0.0,0.1271612015047085
2024-05-24 19:00:00,Neutral,Neutral,2,69133.10945875,0.0,0.1271612015047085
2024-05-24 20:00:00,Neutral,Neutral,2,68836.88278363,-0.0,0.1271612015047085
2024-05-24 21:00:00,Neutral,Neutral,2,68868.98082434,0.0,0.1271612015047085
2024-05-24 22:00:00,Neutral,Neutral,2,68777.84831774,-0.0,0.1271612015047085
2024-05-24 23:00:00,Neutral,Neutral,2,68550.10455646,-0.0,0.1271612015047085
2024-05-25 00:00:00,Neutral,Neutral,2,68527.67774073,-0.0,0.1271612015047085
2024-05-25 01:00:00,Neutral,Neutral,2,68613.4530317,0.0,0.1271612015047085
2024-05-25 02:00:00,Neutral,Neutral,2,68805.23125927,0.0,0.1271612015047085
2024-05-25 03:00:00,Neutral,Neutral,2,68743.91737608,-0.0,0.1271612015047085
2024-05-25 04:00:00,Neutral,Neutral,2,68770.05018924,0.0,0.1271612015047085
2024-05-25 05:00:00,Neutral,Neutral,2,68702.67082714,-0.0,0.1271612015047085
2024-05-25 06:00:00,Neutral,Neutral,2,68649.80695569,-0.0,0.1271612015047085
2024-05-25 07:00:00,Neutral,Neutral,2,68739.05273178,0.0,0.1271612015047085
2024-05-25 08:00:00,Neutral,Neutral,2,68883.14104734,0.0,0.1271612015047085
2024-05-25 09:00:00,Neutral,Neutral,2,69086.18601047,0.0,0.1271612015047085
2024-05-25 10:00:00,Neutral,Neutral,2,69384.43899482,0.0,0.1271612015047085
2024-05-25 11:00:00,Neutral,Neutral,2,69099.30071735,-0.0,0.1271612015047085
2024-05-25 12:00:00,Neutral,Neutral,2,69114.5477904,0.0,0.1271612015047085
2024-05-25 13:00:00,Neutral,Neutral,2,69026.81798789,-0.0,0.1271612015047085
2024-05-25 14:00:00,Neutral,Neutral,2,69020.49149378,-0.0,0.1271612015047085
2024-05-25 15:00:00,Neutral,Neutral,2,68932.95674443,-0.0,0.1271612015047085
2024-05-25 16:00:00,Neutral,Long,2,68937.2460395,-0.0006,0.1265612015047085
2024-05-25 17:00:00,Neutral,Long,2,69064.81611017,0.0018505246147619836,0.1284117261194705
2024-05-25 18:00:00,Neutral,Long,0,69204.84133703,0.0020274466037328853,0.13043917272320338
2024-05-25 19:00:00,Neutral,Long,0,69153.46635903,-0.0007423610401734448,0.12969681168302993
2024-05-25 20:00:00,Neutral,Long,0,69098.40408096,-0.0007962330880730839,0.12890057859495685
2024-05-25 21:00:00,Neutral,Long,0,69140.81082152,0.0006137151953657938,0.12951429379032264
2024-05-25 22:00:00,Neutral,Long,0,69120.34878133,-0.0002959473565160575,0.12921834643380659
2024-05-25 23:00:00,Neutral,Long,0,69290.59107355,0.002462983697587795,0.13168133013139438
2024-05-26 00:00:00,Neutral,Long,0,69150.00008929,-0.002029005411582685,0.1296523247198117
2024-05-26 01:00:00,Neutral,Long,0,69150.98201413,1.419992536133563e-05,0.12966652464517303
2024-05-26 02:00:00,Neutral,Long,0,68892.85054826,-0.0037328676810005623,0.12593365696417247
2024-05-26 03:00:00,Neutral,Long,2,69073.95969758,0.0026288526005049384,0.1285625095646774
2024-05-26 04:00:00,Neutral,Long,2,68977.44566667,-0.0013972563804443006,0.1271652531842331
2024-05-26 05:00:00,Neutral,Long,2,69137.86297107,0.0023256486645679697,0.12949090184880108
2024-05-26 06:00:00,Neutral,Long,2,69103.85882393,-0.000491831041324331,0.12899907080747675
2024-05-26 07:00:00,Neutral,Long,2,69337.42254721,0.003379894079071466,0.1323789648865482
2024-05-26 08:00:00,Neutral,Long,2,69158.79860169,-0.002576154967375288,0.12980280991917292
2024-05-26 09:00:00,Neutral,Long,2,69086.96401562,-0.0010386904851212853,0.12876411943405164
2024-05-26 10:00:00,Neutral,Long,2,69209.25986415,0.0017701725683347824,0.13053429200238642
2024-05-26 11:00:00,Neutral,Long,2,69128.98622679,-0.0011598684557175831,0.12937442354666884
2024-05-26 12:00:00,Neutral,Long,2,68988.25863103,-0.0020357248592989263,0.1273386986873699
2024-05-26 13:00:00,Neutral,Long,2,69136.80300293,0.002153183380007695,0.1294918820673776
2024-05-26 14:00:00,Neutral,Long,2,69282.01276973,0.002100325159580363,0.13159220722695797
2024-05-26 15:00:00,Neutral,Long,2,68842.4359842,-0.006344746175187099,0.12524746105177087
2024-05-26 16:00:00,Neutral,Long,2,68805.06921314,-0.000542786880298296,0.12470467417147257
2024-05-26 17:00:00,Neutral,Long,2,68778.70946932,-0.0003831075838081066,0.12432156658766447
2024-05-26 18:00:00,Neutral,Long,2,68782.49129616,5.498542890935987e-05,0.12437655201657383
2024-05-26 19:00:00,Neutral,Neutral,2,68899.13682334,0.0010958607485988432,0.12547241276517268
2024-05-26 20:00:00,Neutral,Neutral,2,68732.02315004,-0.0,0.12547241276517268
2024-05-26 21:00:00,Neutral,Neutral,2,68515.27362226,-0.0,0.12547241276517268
2024-05-26 22:00:00,Neutral,Neutral,2,68537.94072807,0.0,0.12547241276517268
2024-05-26 23:00:00,Neutral,Neutral,2,68498.94240883,-0.0,0.12547241276517268
2024-05-27 00:00:00,Neutral,Neutral,2,68803.51792301,0.0,0.12547241276517268
2024-05-27 01:00:00,Neutral,Neutral,2,69059.75935319,0.0,0.12547241276517268
2024-05-27 02:00:00,Neutral,Neutral,2,69087.38547721,0.0,0.12547241276517268
2024-05-27 03:00:00,Neutral,Neutral,2,68878.05297518,-0.0,0.12547241276517268
2024-05-27 04:00:00,Neutral,Neutral,2,68810.39633502,-0.0,0.12547241276517268
2024-05-27 05:00:00,Neutral,Neutral,2,68512.62961509,-0.0,0.12547241276517268
2024-05-27 06:00:00,Neutral,Neutral,2,68392.40735853,-0.0,0.12547241276517268
2024-05-27 07:00:00,Neutral,Neutral,2,68645.32154739,0.0,0.12547241276517268
2024-05-27 08:00:00,Neutral,Neutral,2,68597.30032255,-0.0,0.12547241276517268
2024-05-27 09:00:00,Neutral,Neutral,2,68578.87964438,-0.0,0.12547241276517268
2024-05-27 10:00:00,Neutral,Neutral,2,68555.23200057,-0.0,0.12547241276517268
2024-05-27 11:00:00,Neutral,Neutral,2,68423.68490721,-0.0,0.12547241276517268
2024-05-27 12:00:00,Neutral,Neutral,2,68606.45949355,0.0,0.12547241276517268
2024-05-27 13:00:00,Neutral,Neutral,2,68892.67197423,0.0,0.12547241276517268
2024-05-27 14:00:00,Neutral,Neutral,2,69495.39801764,0.0,0.12547241276517268
2024-05-27 15:00:00,Neutral,Neutral,2,70346.48235414,0.0,0.12547241276517268
2024-05-27 16:00:00,Neutral,Neutral,2,70129.72746407,-0.0,0.12547241276517268
2024-05-27 17:00:00,Neutral,Neutral,2,70152.53577287,0.0,0.12547241276517268
2024-05-27 18:00:00,Neutral,Neutral,2,69937.60356398,-0.0,0.12547241276517268
2024-05-27 19:00:00,Neutral,Neutral,2,69223.40502609,-0.0,0.12547241276517268
2024-05-27 20:00:00,Neutral,Neutral,2,69613.7286351,0.0,0.12547241276517268
2024-05-27 21:00:00,Neutral,Neutral,2,69770.81832771,0.0,0.12547241276517268
2024-05-27 22:00:00,Neutral,Neutral,2,69533.93316054,-0.0,0.12547241276517268
2024-05-27 23:00:00,Neutral,Neutral,2,69410.47376096,-0.0,0.12547241276517268
2024-05-28 00:00:00,Neutral,Neutral,2,69364.38184727,-0.0,0.12547241276517268
2024-05-28 01:00:00,Neutral,Neutral,2,68572.30006424,-0.0,0.12547241276517268
2024-05-28 02:00:00,Neutral,Neutral,2,68646.2586052,0.0,0.12547241276517268
2024-05-28 03:00:00,Neutral,Neutral,2,68033.16561673,-0.0,0.12547241276517268
2024-05-28 04:00:00,Neutral,Neutral,2,67784.20382937,-0.0,0.12547241276517268
2024-05-28 05:00:00,Neutral,Neutral,2,68016.15523493,0.0,0.12547241276517268
2024-05-28 06:00:00,Neutral,Neutral,2,67952.91992124,-0.0,0.12547241276517268
2024-05-28 07:00:00,Neutral,Neutral,2,67658.34814217,-0.0,0.12547241276517268
2024-05-28 08:00:00,Neutral,Neutral,2,68119.29219342,0.0,0.12547241276517268
2024-05-28 09:00:00,Neutral,Neutral,2,68307.79319568,0.0,0.12547241276517268
2024-05-28 10:00:00,Neutral,Neutral,2,68535.24481813,0.0,0.12547241276517268
2024-05-28 11:00:00,Neutral,Neutral,2,68351.39159868,-0.0,0.12547241276517268
2024-05-28 12:00:00,Neutral,Neutral,2,68156.16150496,-0.0,0.12547241276517268
2024-05-28 13:00:00,Neutral,Neutral,2,67727.09952721,-0.0,0.12547241276517268
2024-05-28 14:00:00,Neutral,Neutral,2,67916.16088676,0.0,0.12547241276517268
2024-05-28 15:00:00,Neutral,Neutral,2,68319.94936206,0.0,0.12547241276517268
2024-05-28 16:00:00,Neutral,Neutral,2,67668.32267516,-0.0,0.12547241276517268
2024-05-28 17:00:00,Neutral,Neutral,2,67700.102848,0.0,0.12547241276517268
2024-05-28 18:00:00,Neutral,Neutral,2,67817.81055853,0.0,0.12547241276517268
2024-05-28 19:00:00,Neutral,Neutral,2,68359.00683665,0.0,0.12547241276517268
2024-05-28 20:00:00,Neutral,Neutral,2,68283.52650881,-0.0,0.12547241276517268
2024-05-28 21:00:00,Neutral,Neutral,2,68327.04389377,0.0,0.12547241276517268
2024-05-28 22:00:00,Neutral,Neutral,2,68600.6333241,0.0,0.12547241276517268
2024-05-28 23:00:00,Neutral,Neutral,2,68375.69916532,-0.0,0.12547241276517268
2024-05-29 00:00:00,Neutral,Neutral,2,68466.80748017,0.0,0.12547241276517268
2024-05-29 01:00:00,Neutral,Neutral,2,68544.83977635,0.0,0.12547241276517268
2024-05-29 02:00:00,Neutral,Neutral,2,68679.86926208,0.0,0.12547241276517268
2024-05-29 03:00:00,Neutral,Long,2,68742.03246948,-0.0006,0.12487241276517268
2024-05-29 04:00:00,Neutral,Long,2,68801.7688905,0.000868994105557297,0.12574140687073
2024-05-29 05:00:00,Neutral,Long,2,68575.61271525,-0.003287069197449477,0.12245433767328051
2024-05-29 06:00:00,Neutral,Long,2,68473.01645376,-0.0014961041896337512,0.12095823348364676
2024-05-29 07:00:00,Neutral,Long,2,67929.05066027,-0.007944235870743999,0.11301399761290276
2024-05-29 08:00:00,Neutral,Long,2,67854.9544301,-0.001090788542601251,0.11192320907030151
2024-05-29 09:00:00,Neutral,Long,2,67878.58541104,0.0003482572663775496,0.11227146633667906
2024-05-29 10:00:00,Neutral,Long,2,67978.78409646,0.0014761457507290743,0.11374761208740813
2024-05-29 11:00:00,Neutral,Long,2,67735.67924553,-0.0035761871025089542,0.11017142498489918
2024-05-29 12:00:00,Neutral,Long,2,67876.95853371,0.002085744023734959,0.11225716900863414
2024-05-29 13:00:00,Neutral,Long,2,67851.86017118,-0.0003697626274391519,0.11188740638119499
2024-05-29 14:00:00,Neutral,Long,2,67586.21588414,-0.003915062702331551,0.10797234367886344
2024-05-29 15:00:00,Neutral,Long,2,67345.01775679,-0.003568747328056898,0.10440359635080654
2024-05-29 16:00:00,Neutral,Long,2,67514.1924119,0.002512058957664376,0.10691565530847091
2024-05-29 17:00:00,Neutral,Long,2,67557.39997299,0.0006399774557974691,0.10755563276426838
2024-05-29 18:00:00,Neutral,Long,2,67367.1543315,-0.002816059255774439,0.10473957350849394
2024-05-29 19:00:00,Neutral,Long,2,67204.78262642,-0.0024102503169571854,0.10232932319153676
2024-05-29 20:00:00,Neutral,Long,2,67423.15262679,0.0032493223225478207,0.10557864551408458
2024-05-29 21:00:00,Neutral,Long,2,67643.89316399,0.0032739575145923627,0.10885260302867694
2024-05-29 22:00:00,Neutral,Long,2,67622.89548003,-0.000310415071898551,0.10854218795677839
2024-05-29 23:00:00,Neutral,Long,2,67585.99586439,-0.0005456674899537717,0.10799652046682462
2024-05-30 00:00:00,Neutral,Long,2,67528.94464182,-0.0008441278676203368,0.10715239259920428
2024-05-30 01:00:00,Neutral,Long,2,67799.51967986,0.0040068009277378636,0.11115919352694215
2024-05-30 02:00:00,Neutral,Long,2,67914.17917415,0.0016911549643923163,0.11285034849133446
2024-05-30 03:00:00,Neutral,Long,2,68101.23381703,0.0027542796681727655,0.11560462815950723
2024-05-30 04:00:00,Neutral,Long,2,68140.85031626,0.0005817295371832731,0.1161863576966905
2024-05-30 05:00:00,Neutral,Long,2,68115.31179216,-0.00037479021734332374,0.11581156747934718
2024-05-30 06:00:00,Neutral,Long,2,67818.77551528,-0.004353445195770855,0.11145812228357632
2024-05-30 07:00:00,Neutral,Long,2,67578.28678364,-0.003546049450359301,0.10791207283321702
2024-05-30 08:00:00,Neutral,Long,2,67679.44069638,0.0014968404432011972,0.10940891327641822
2024-05-30 09:00:00,Neutral,Long,2,67737.45368962,0.0008571730593971427,0.11026608633581536
2024-05-30 10:00:00,Neutral,Long,2,67917.02759598,0.0026510282949641084,0.11291711463077947
2024-05-30 11:00:00,Neutral,Long,2,67784.52531315,-0.0019509434897272415,0.11096617114105223
2024-05-30 12:00:00,Neutral,Long,2,68138.47189938,0.005221642913258551,0.11618781405431078
2024-05-30 13:00:00,Neutral,Long,2,68603.79609129,0.006829096381808286,0.12301691043611906
2024-05-30 14:00:00,Neutral,Long,2,68352.60010893,-0.003661546396437676,0.11935536403968139
2024-05-30 15:00:00,Neutral,Long,2,68519.98958135,0.0024489115579107157,0.1218042755975921
2024-05-30 16:00:00,Neutral,Long,2,68672.85351903,0.002230939301275159,0.12403521489886726
2024-05-30 17:00:00,Neutral,Long,2,69337.22339173,0.009674417745228814,0.13370963264409608
2024-05-30 18:00:00,Neutral,Long,2,69377.46703541,0.0005804046039257216,0.1342900372480218
2024-05-30 19:00:00,Neutral,Long,2,68677.0241398,-0.010096115144308748,0.12419392210371305
2024-05-30 20:00:00,Neutral,Long,2,68474.76981503,-0.0029450071156009727,0.12124891498811208
2024-05-30 21:00:00,Neutral,Long,2,68384.23033797,-0.0013222311999671055,0.11992668378814497
2024-05-30 22:00:00,Neutral,Long,2,68306.86352195,-0.0011313546359685844,0.11879532915217639
2024-05-30 23:00:00,Neutral,Long,2,68343.12837406,0.0005309108080822078,0.1193262399602586
2024-05-31 00:00:00,Neutral,Long,2,68463.81086949,0.0017658321809541633,0.12109207214121276
2024-05-31 01:00:00,Neutral,Long,2,68445.74712206,-0.0002638437329238741,0.12082822840828888
2024-05-31 02:00:00,Neutral,Long,2,68518.03541541,0.0010561400289939016,0.12188436843728279
2024-05-31 03:00:00,Neutral,Long,2,68522.43949463,6.427620397020384e-05,0.12194864464125299
2024-05-31 04:00:00,Neutral,Long,2,68504.80718927,-0.0002573216232528708,0.12169132301800012
2024-05-31 05:00:00,Neutral,Long,2,68430.44782687,-0.0010854619617357564,0.12060586105626436
2024-05-31 06:00:00,Neutral,Long,2,68264.32830291,-0.0024275673948574994,0.11817829366140686
2024-05-31 07:00:00,Neutral,Long,2,68171.39052837,-0.0013614398156472918,0.11681685384575957
2024-05-31 08:00:00,Neutral,Long,2,68120.56752529,-0.0007455180638988868,0.11607133578186069
2024-05-31 09:00:00,Neutral,Long,2,67928.13675911,-0.002824855593115183,0.1132464801887455
2024-05-31 10:00:00,Neutral,Long,2,68304.06308916,0.005534176969745674,0.11878065715849118
2024-05-31 11:00:00,Neutral,Long,2,68332.45726709,0.00041570261922685425,0.11919635977771803
2024-05-31 12:00:00,Neutral,Long,2,68623.68153199,0.004261873149998152,0.12345823292771618
2024-05-31 13:00:00,Neutral,Long,2,68058.44889927,-0.008236699344912113,0.11522153358280407
2024-05-31 14:00:00,Neutral,Long,2,67441.93776127,-0.009058554051275425,0.10616297953152865
2024-05-31 15:00:00,Neutral,Neutral,2,67208.60521578,-0.004059754467849851,0.10210322506367879
2024-05-31 16:00:00,Neutral,Neutral,2,67153.06567286,-0.0,0.10210322506367879
2024-05-31 17:00:00,Neutral,Neutral,2,67288.71957921,0.0,0.10210322506367879
2024-05-31 18:00:00,Neutral,Neutral,2,67348.16574238,0.0,0.10210322506367879
2024-05-31 19:00:00,Neutral,Neutral,2,67604.46068446,0.0,0.10210322506367879
2024-05-31 20:00:00,Neutral,Neutral,2,67640.99610984,0.0,0.10210322506367879
2024-05-31 21:00:00,Neutral,Neutral,2,67506.81907354,-0.0,0.10210322506367879
2024-05-31 22:00:00,Neutral,Neutral,2,67506.77064544,-0.0,0.10210322506367879
2024-05-31 23:00:00,Neutral,Neutral,2,67510.21889029,0.0,0.10210322506367879
2024-06-01 00:00:00,Neutral,Neutral,2,67602.236442,0.0,0.10210322506367879
2024-06-01 01:00:00,Neutral,Neutral,2,67528.92643699,-0.0,0.10210322506367879
2024-06-01 02:00:00,Neutral,Neutral,2,67663.48373199,0.0,0.10210322506367879
2024-06-01 03:00:00,Neutral,Neutral,2,67705.75583974,0.0,0.10210322506367879
2024-06-01 04:00:00,Neutral,Neutral,2,67669.59412107,-0.0,0.10210322506367879
2024-06-01 05:00:00,Neutral,Neutral,2,67671.9823395,0.0,0.10210322506367879
2024-06-01 06:00:00,Neutral,Neutral,2,67676.94163425,0.0,0.10210322506367879
2024-06-01 07:00:00,Neutral,Neutral,2,67619.49403376,-0.0,0.10210322506367879
2024-06-01 08:00:00,Neutral,Neutral,2,67678.82691444,0.0,0.10210322506367879
2024-06-01 09:00:00,Neutral,Neutral,2,67687.86868883,0.0,0.10210322506367879
2024-06-01 10:00:00,Neutral,Neutral,2,67649.03714919,-0.0,0.10210322506367879
2024-06-01 11:00:00,Neutral,Neutral,2,67636.38881246,-0.0,0.10210322506367879
2024-06-01 12:00:00,Neutral,Neutral,2,67691.10259196,0.0,0.10210322506367879
2024-06-01 13:00:00,Neutral,Neutral,2,67688.14566763,-0.0,0.10210322506367879
2024-06-01 14:00:00,Neutral,Neutral,2,67749.9094329,0.0,0.10210322506367879
2024-06-01 15:00:00,Neutral,Neutral,2,67659.96892398,-0.0,0.10210322506367879
2024-06-01 16:00:00,Long,Neutral,2,67669.09910478,0.0,0.10210322506367879
2024-06-01 17:00:00,Neutral,Neutral,2,67785.00265809,0.0,0.10210322506367879
2024-06-01 18:00:00,Neutral,Neutral,2,67733.6327729,-0.0,0.10210322506367879
2024-06-01 19:00:00,Neutral,Neutral,2,67741.57249635,0.0,0.10210322506367879
2024-06-01 20:00:00,Neutral,Neutral,2,67755.91885118,0.0,0.10210322506367879
2024-06-01 21:00:00,Neutral,Neutral,2,67739.6836038,-0.0,0.10210322506367879
2024-06-01 22:00:00,Neutral,Neutral,2,67725.65178019,-0.0,0.10210322506367879
2024-06-01 23:00:00,Neutral,Neutral,2,67740.00906988,0.0,0.10210322506367879
2024-06-02 00:00:00,Neutral,Long,2,67881.9123865,-0.0006,0.10150322506367879
2024-06-02 01:00:00,Long,Long,2,67734.22300748,-0.0021756808821044027,0.09932754418157438
2024-06-02 02:00:00,Long,Long,2,67725.57523356,-0.0001276721505913958,0.09919987203098299
2024-06-02 03:00:00,Long,Long,2,67757.48289112,0.00047113158433820246,0.09967100361532119
2024-06-02 04:00:00,Long,Long,2,67837.78658239,0.0011851634364730135,0.1008561670517942
2024-06-02 05:00:00,Long,Long,2,67697.11315063,-0.0020736736684230372,0.09878249338337117
2024-06-02 06:00:00,Long,Long,2,67818.1964541,0.0017886036469618727,0.10057109703033304
2024-06-02 07:00:00,Long,Long,2,67710.842909,-0.0015829607791569833,0.09898813625117606
2024-06-02 08:00:00,Long,Long,2,67747.39922856,0.0005398887089491655,0.09952802496012522
2024-06-02 09:00:00,Long,Long,2,67525.92272699,-0.003269151348862853,0.09625887361126237
2024-06-02 10:00:00,Long,Long,2,67519.97667212,-8.805588476057391e-05,0.0961708177265018
2024-06-02 11:00:00,Neutral,Long,2,68232.35977413,0.010550701246082594,0.10672151897258439
2024-06-02 12:00:00,Neutral,Long,2,67901.07255189,-0.004855280153532204,0.10186623881905219
2024-06-02 13:00:00,Neutral,Long,2,68156.73521372,0.0037652227309756814,0.10563146155002787
2024-06-02 14:00:00,Neutral,Neutral,2,68238.08140366,0.0005935165275291926,0.10622497807755706
2024-06-02 15:00:00,Long,Neutral,2,68099.02038131,-0.0,0.10622497807755706
2024-06-02 16:00:00,Long,Neutral,2,68065.44576917,-0.0,0.10622497807755706
2024-06-02 17:00:00,Long,Neutral,2,67854.69109995,-0.0,0.10622497807755706
2024-06-02 18:00:00,Long,Neutral,2,67683.29978666,-0.0,0.10622497807755706
2024-06-02 19:00:00,Long,Neutral,2,67716.61641452,0.0,0.10622497807755706
2024-06-02 20:00:00,Long,Neutral,2,67814.86212947,0.0,0.10622497807755706
2024-06-02 21:00:00,Long,Neutral,2,67811.17461002,-0.0,0.10622497807755706
2024-06-02 22:00:00,Long,Neutral,2,67905.73922693,0.0,0.10622497807755706
2024-06-02 23:00:00,Long,Long,2,67743.25284868,-0.0006,0.10562497807755705
2024-06-03 00:00:00,Long,Long,2,67772.4042566,0.0004303219389998336,0.10605530001655689
2024-06-03 01:00:00,Neutral,Long,2,68457.48097489,0.010108490702147144,0.11616379071870403
2024-06-03 02:00:00,Neutral,Long,2,68399.81642625,-0.0008423410826516875,0.11532144963605234
2024-06-03 03:00:00,Neutral,Long,2,68381.93544418,-0.0002614185681227843,0.11506003106792956
2024-06-03 04:00:00,Neutral,Long,2,68501.64787546,0.0017506440919285993,0.11681067515985816
2024-06-03 05:00:00,Neutral,Long,2,68704.63642082,0.0029632651425999246,0.11977394030245808
2024-06-03 06:00:00,Neutral,Long,2,69015.54713427,0.004525323612014409,0.12429926391447249
2024-06-03 07:00:00,Neutral,Long,2,68895.93721127,-0.001733086644481796,0.1225661772699907
2024-06-03 08:00:00,Neutral,Long,2,69132.71075168,0.0034366836419388314,0.12600286091192953
2024-06-03 09:00:00,Neutral,Long,2,69004.48195198,-0.001854820942297497,0.12414803996963203
2024-06-03 10:00:00,Neutral,Long,2,68906.72999163,-0.001416603060914512,0.12273143690871752
2024-06-03 11:00:00,Neutral,Long,2,69073.82617818,0.0024249617790641498,0.12515639868778167
2024-06-03 12:00:00,Neutral,Long,2,69728.99545384,0.009485058406493385,0.13464145709427505
2024-06-03 13:00:00,Neutral,Long,2,69796.92463807,0.0009741884819631785,0.13561564557623823
2024-06-03 14:00:00,Neutral,Long,2,68772.87393261,-0.014671859981943203,0.12094378559429503
2024-06-03 15:00:00,Neutral,Long,2,69603.04893461,0.01207125650752161,0.13301504210181664
2024-06-03 16:00:00,Neutral,Long,2,69075.27587019,-0.007582614159845513,0.12543242794197113
2024-06-03 17:00:00,Neutral,Long,2,69264.04939081,0.0027328666913288835,0.1281652946333
2024-06-03 18:00:00,Neutral,Long,2,69285.01541505,0.0003026970618149605,0.12846799169511497
2024-06-03 19:00:00,Neutral,Long,2,69200.30295247,-0.0012226664318761848,0.12724532526323878
2024-06-03 20:00:00,Neutral,Long,2,69087.09682602,-0.0016359195208689448,0.12560940574236984
2024-06-03 21:00:00,Neutral,Long,2,69072.86828015,-0.0002059508435539037,0.12540345489881594
2024-06-03 22:00:00,Neutral,Long,2,69037.56982531,-0.0005110321276485807,0.12489242277116736
2024-06-03 23:00:00,Neutral,Long,2,68793.25169329,-0.0035389155881095924,0.12135350718305776
2024-06-04 00:00:00,Neutral,Long,2,69003.79048261,0.003060457009048889,0.12441396419210665
2024-06-04 01:00:00,Neutral,Long,2,69212.86925464,0.003029960681401933,0.12744392487350859
2024-06-04 02:00:00,Neutral,Long,2,69139.01572304,-0.00106704912533373,0.12637687574817486
2024-06-04 03:00:00,Neutral,Long,2,69158.78437278,0.00028592610891653436,0.1266628018570914
2024-06-04 04:00:00,Neutral,Long,2,69051.78479999,-0.001547158090767775,0.12511564376632361
