datetime,prob_short,prob_neutral,prob_long
2024-04-03 07:00:00,0.036631852,0.5399555,0.42341262
2024-04-03 08:00:00,0.032396715,0.17141795,0.79618526
2024-04-03 09:00:00,0.024771318,0.36051765,0.614711
2024-04-03 10:00:00,0.025116174,0.4967481,0.47813568
2024-04-03 11:00:00,0.01598066,0.811719,0.17230031
2024-04-03 12:00:00,0.012891148,0.8249092,0.16219966
2024-04-03 13:00:00,0.009346601,0.87611806,0.11453536
2024-04-03 14:00:00,0.01001338,0.735016,0.2549706
2024-04-03 15:00:00,0.008107611,0.8617883,0.13010414
2024-04-03 16:00:00,0.01057791,0.7788959,0.21052618
2024-04-03 17:00:00,0.012485402,0.88219714,0.10531746
2024-04-03 18:00:00,0.015728818,0.87240946,0.11186175
2024-04-03 19:00:00,0.018968962,0.93676114,0.044269864
2024-04-03 20:00:00,0.020544937,0.9329273,0.046527807
2024-04-03 21:00:00,0.028787803,0.94040436,0.030807847
2024-04-03 22:00:00,0.025449876,0.9350337,0.03951644
2024-04-03 23:00:00,0.05648562,0.9069976,0.036516737
2024-04-04 00:00:00,0.06953616,0.8543333,0.076130554
2024-04-04 01:00:00,0.13550338,0.729836,0.13466065
2024-04-04 02:00:00,0.134751,0.61256593,0.25268307
2024-04-04 03:00:00,0.1371281,0.484759,0.37811294
2024-04-04 04:00:00,0.15457252,0.4775889,0.36783853
2024-04-04 05:00:00,0.15108395,0.4377348,0.4111812
2024-04-04 06:00:00,0.22725788,0.45110956,0.32163247
2024-04-04 07:00:00,0.25043,0.49441275,0.2551573
2024-04-04 08:00:00,0.29382172,0.5524898,0.1536885
2024-04-04 09:00:00,0.18017752,0.68110365,0.13871886
2024-04-04 10:00:00,0.18137994,0.73172456,0.08689552
2024-04-04 11:00:00,0.15383454,0.7356081,0.110557325
2024-04-04 12:00:00,0.18196723,0.744766,0.07326671
2024-04-04 13:00:00,0.1796903,0.7625029,0.05780678
2024-04-04 14:00:00,0.21662016,0.7639125,0.019467322
2024-04-04 15:00:00,0.1663102,0.8206302,0.01305958
2024-04-04 16:00:00,0.16142853,0.83198714,0.006584297
2024-04-04 17:00:00,0.104974054,0.88654196,0.008483966
2024-04-04 18:00:00,0.124815196,0.87115556,0.0040291613
2024-04-04 19:00:00,0.0679687,0.9285771,0.003454199
2024-04-04 20:00:00,0.111953944,0.8858592,0.0021868893
2024-04-04 21:00:00,0.07165859,0.9238409,0.004500498
2024-04-04 22:00:00,0.12725616,0.869658,0.003085804
2024-04-04 23:00:00,0.050698265,0.9445018,0.004799914
