start_time,close,datetime,high,low,open,volume
1663293600000,19749.67077792,2022-09-16 02:00:00,19777.42287919,19677.68372391,19729.51654871,11483.295296791504
1663297200000,19744.88574431,2022-09-16 03:00:00,19779.66981134,19693.831418,19758.58477963,8859.282059388337
1663300800000,19826.9336537,2022-09-16 04:00:00,19860.96380569,19738.71639952,19745.03404123,10778.289478022363
1663304400000,19749.08941115,2022-09-16 05:00:00,19842.33318253,19739.22499479,19825.53489758,8852.219335169846
1663308000000,19762.76013547,2022-09-16 06:00:00,19807.08685983,19727.09940088,19752.85457871,9603.220472792616
1663311600000,19740.0515147,2022-09-16 07:00:00,19805.41030921,19728.58584632,19768.76175921,12030.30706091333
1663315200000,19688.35844094,2022-09-16 08:00:00,19762.49734176,19609.76175827,19741.96647198,16578.610584761416
1663318800000,19760.49527523,2022-09-16 09:00:00,19793.40042318,19683.0318467,19687.82664277,12108.51448981922
1663322400000,19795.5200964,2022-09-16 10:00:00,19848.34985441,19743.68012843,19759.99115907,10993.616952105443
1663326000000,19867.79053012,2022-09-16 11:00:00,19891.76439424,19774.5758202,19794.56774331,13028.78582441052
1663329600000,19691.03757316,2022-09-16 12:00:00,19879.73094823,19673.94230896,19868.20831781,15240.34947009285
1663333200000,19529.93479307,2022-09-16 13:00:00,19779.30271693,19445.11905604,19697.00127535,26971.320883944136
1663336800000,19661.83007133,2022-09-16 14:00:00,19802.24972777,19500.81342958,19529.17924475,30829.068169164264
1663340400000,19659.59325005,2022-09-16 15:00:00,19746.2721919,19571.54694168,19661.00862228,20559.78256205022
1663344000000,19533.81616476,2022-09-16 16:00:00,19660.42062611,19460.5150806,19659.42157615,20373.712425002373
1663347600000,19443.70101953,2022-09-16 17:00:00,19555.04796356,19324.81479713,19532.23540364,29697.324807143177
1663351200000,19555.76435073,2022-09-16 18:00:00,19581.73705972,19377.71886858,19440.56352773,21272.688095582493
1663354800000,19618.7953497,2022-09-16 19:00:00,19672.92833776,19550.00524943,19558.32113908,18319.085969611275
1663358400000,19756.90550644,2022-09-16 20:00:00,19759.0816218,19612.15650579,19616.94565854,12090.519291436198
1663362000000,19743.26192421,2022-09-16 21:00:00,19817.76542864,19712.76365215,19757.46736305,7148.456364016237
1663365600000,19728.76841487,2022-09-16 22:00:00,19775.46786483,19699.1926217,19748.4735107,10729.600198772314
1663369200000,19803.46316389,2022-09-16 23:00:00,19809.91309854,19693.80582708,19730.21764976,8642.15136450082
1663372800000,19948.56482225,2022-09-17 00:00:00,20077.11941472,19771.85843915,19803.76994433,16600.763903394512
1663376400000,20007.2918148,2022-09-17 01:00:00,20058.27185588,19949.00994245,19954.38327985,11784.98499811816
1663380000000,19911.25092628,2022-09-17 02:00:00,20015.30602098,19867.61301499,19999.65689901,9806.37041248643
1663383600000,19885.04914809,2022-09-17 03:00:00,19924.88763372,19874.33306769,19911.4371235,5866.4027914409335
1663387200000,19943.74596496,2022-09-17 04:00:00,19992.51281492,19877.01681075,19883.41537682,7352.93020715074
1663390800000,19857.72299736,2022-09-17 05:00:00,19941.05990074,19820.79014585,19938.90407243,9453.063035124873
1663394400000,19841.62159547,2022-09-17 06:00:00,19882.09642303,19782.66558066,19860.71840956,7463.518843380634
1663398000000,19847.3299344,2022-09-17 07:00:00,19865.0791791,19799.95710378,19841.01339146,9848.436016548738
1663401600000,19880.51454468,2022-09-17 08:00:00,19899.33651018,19845.51881821,19848.12742281,8476.5384716126
1663405200000,19880.01876622,2022-09-17 09:00:00,19917.91115459,19861.12461788,19876.05089486,7218.043959477082
1663408800000,19864.74557729,2022-09-17 10:00:00,19910.15937152,19820.06914633,19881.07226519,11689.102654817656
1663412400000,19812.7367105,2022-09-17 11:00:00,19876.28110649,19808.47069808,19865.4948079,8084.29606870408
1663416000000,19863.80691281,2022-09-17 12:00:00,19878.60033369,19748.53220595,19810.44779258,10856.175459549162
1663419600000,19899.56667368,2022-09-17 13:00:00,19911.36917443,19845.38531558,19864.71470584,7753.956349077001
1663423200000,19923.60419247,2022-09-17 14:00:00,19957.59380511,19872.54527555,19899.77822758,10291.029317074315
1663426800000,19966.89371888,2022-09-17 15:00:00,20034.15469842,19880.85484648,19922.93185664,12750.179583061556
1663430400000,20141.07413888,2022-09-17 16:00:00,20191.7753459,19940.0252316,19967.40855032,23621.199878826872
1663434000000,20084.81503499,2022-09-17 17:00:00,20194.29522277,20042.63525013,20136.7410826,13361.783719788144
1663437600000,20071.61640896,2022-09-17 18:00:00,20106.38832174,20026.35339054,20084.45190297,7673.3475323774755
1663441200000,20010.62785677,2022-09-17 19:00:00,20079.38776738,19981.16038029,20070.00953989,8050.086694461473
1663444800000,20083.3376682,2022-09-17 20:00:00,20098.89899878,19983.68370572,20013.42783397,6709.771752173016
1663448400000,20038.80167313,2022-09-17 21:00:00,20093.48635775,19941.61454578,20078.71538283,6240.580394731749
1663452000000,20127.24508515,2022-09-17 22:00:00,20141.96231813,20024.47042482,20035.8905926,8234.685776493527
1663455600000,20115.28915173,2022-09-17 23:00:00,20147.15971153,20090.40904099,20128.11646194,7778.311037613112
1663459200000,19986.95204257,2022-09-18 00:00:00,20119.44286696,19950.83390294,20115.03959507,12022.978050779062
1663462800000,20000.33718067,2022-09-18 01:00:00,20058.03956444,19971.60274297,19989.45012189,8280.488417528884
1663466400000,20038.54053948,2022-09-18 02:00:00,20047.16080541,19997.90060809,20005.01862976,5650.018412340224
1663470000000,20000.46085024,2022-09-18 03:00:00,20046.11384551,19949.85471878,20037.06913671,7425.572428314456
1663473600000,20012.09309225,2022-09-18 04:00:00,20036.7262721,19954.06373706,20003.78311271,6468.218192277115
1663477200000,20073.51867999,2022-09-18 05:00:00,20087.38809921,19999.47326389,20011.18072428,5367.955427961816
1663480800000,20039.49797471,2022-09-18 06:00:00,20099.67952985,20028.01678393,20078.87687708,7399.192514400624
1663484400000,20053.04661584,2022-09-18 07:00:00,20095.15968576,20029.17288603,20043.00473607,7710.742121449018
1663488000000,20053.72182871,2022-09-18 08:00:00,20102.01920777,20024.05253082,20049.43762754,7356.617501840858
1663491600000,19835.31092317,2022-09-18 09:00:00,20080.41297958,19803.77205081,20053.8269669,15266.63439855133
1663495200000,19915.82375583,2022-09-18 10:00:00,20043.18477803,19766.06650537,19836.22525817,19891.9416546286
1663498800000,19925.51160905,2022-09-18 11:00:00,19951.65113169,19880.8170627,19914.45844609,9001.458978999428
1663502400000,19995.84154144,2022-09-18 12:00:00,20029.59418651,19854.3498636,19925.1404137,13056.722090241645
1663506000000,19963.71731926,2022-09-18 13:00:00,20016.38831491,19938.89186458,19991.04072263,10242.764783439408
1663509600000,19809.05667154,2022-09-18 14:00:00,19972.11076164,19715.99420148,19968.92610497,18329.102560351897
1663513200000,19813.08796163,2022-09-18 15:00:00,19879.29773588,19769.9241747,19809.47686285,14368.086678897334
1663516800000,19747.02914866,2022-09-18 16:00:00,19879.12052861,19640.63280347,19814.81872062,26566.50936986467
1663520400000,19633.24988184,2022-09-18 17:00:00,19763.99595912,19606.98440306,19745.2754359,18392.24059361668
1663524000000,19636.04453002,2022-09-18 18:00:00,19719.91272885,19562.6161693,19633.03144734,16894.363758690488
1663527600000,19726.11105204,2022-09-18 19:00:00,19747.19114037,19600.54969559,19637.1684782,13996.05300489113
1663531200000,19725.22049303,2022-09-18 20:00:00,19757.96015317,19667.78814755,19726.168415,11799.32229631248
1663534800000,19463.45700726,2022-09-18 21:00:00,19724.98783685,19403.54287148,19724.72718529,24543.42856720164
1663538400000,19449.12021028,2022-09-18 22:00:00,19482.81302977,19335.47232006,19463.95464611,19768.31898522596
1663542000000,19416.82549151,2022-09-18 23:00:00,19533.35177801,19376.68588401,19449.44237713,14615.082387896511
1663545600000,19460.62595641,2022-09-19 00:00:00,19517.70866466,19390.71779128,19416.47909393,11770.557356425705
1663549200000,19448.64926876,2022-09-19 01:00:00,19502.1392102,19397.22452478,19458.66417781,9774.400463040558
1663552800000,18767.0718016,2022-09-19 02:00:00,19480.60923308,18672.32115373,19450.14950656,44780.69199491551
1663556400000,18777.91789573,2022-09-19 03:00:00,18834.24170163,18705.42658286,18767.73714143,21965.163652125582
1663560000000,18814.16398473,2022-09-19 04:00:00,18879.03521343,18766.96175384,18777.22206879,16263.886429516906
1663563600000,18463.57902076,2022-09-19 05:00:00,18836.3922719,18350.44206825,18814.55294315,24556.56628199694
1663567200000,18475.42296297,2022-09-19 06:00:00,18579.04927612,18246.08802505,18462.60981554,30117.75672728665
1663570800000,18468.89434852,2022-09-19 07:00:00,18515.19555874,18391.64153646,18474.1133295,27298.005700158978
1663574400000,18418.17232577,2022-09-19 08:00:00,18524.3384872,18410.32217503,18470.4935163,16557.02044440957
1663578000000,18463.45712021,2022-09-19 09:00:00,18479.04578445,18369.19106958,18417.17178707,17463.667497920575
1663581600000,18780.42853445,2022-09-19 10:00:00,18789.75207771,18440.50942601,18462.2662384,27410.30072509317
1663585200000,18685.01283099,2022-09-19 11:00:00,18808.13394885,18623.15079601,18786.02857606,22508.50594002615
1663588800000,18820.28862343,2022-09-19 12:00:00,18866.47985207,18675.40696495,18684.45403555,19699.98808682376
1663592400000,19105.65695191,2022-09-19 13:00:00,19180.40255975,18738.85542877,18818.19739456,29520.99514769139
1663596000000,19305.17444974,2022-09-19 14:00:00,19433.70466438,19017.13452925,19109.0204886,39509.3893691967
1663599600000,19082.76762627,2022-09-19 15:00:00,19349.10125932,19052.08147848,19303.91638031,26889.18802962704
1663603200000,19209.7773924,2022-09-19 16:00:00,19243.84822361,19064.85020041,19082.64445295,15335.439379466094
1663606800000,18966.90339773,2022-09-19 17:00:00,19222.38231926,18927.69490368,19209.88237982,16728.115694776436
1663610400000,19161.7086289,2022-09-19 18:00:00,19169.02399433,18876.72497223,18966.23035599,16631.149516884205
1663614000000,19517.04225198,2022-09-19 19:00:00,19559.70921891,19155.10069961,19163.1159425,34074.36277764519
1663617600000,19519.9711072,2022-09-19 20:00:00,19647.06150603,19418.85929798,19516.69207459,18697.235172719444
1663621200000,19519.47310456,2022-09-19 21:00:00,19686.46942894,19480.46261316,19519.8154607,11471.21048655269
1663624800000,19606.34949643,2022-09-19 22:00:00,19684.97008024,19462.22124915,19519.31975299,13860.387730557388
1663628400000,19540.93694922,2022-09-19 23:00:00,19641.0061917,19515.73859587,19604.36257794,11195.929323704157
1663632000000,19519.55913833,2022-09-20 00:00:00,19640.5732508,19438.20390579,19539.47414497,18530.67314647879
1663635600000,19468.95371747,2022-09-20 01:00:00,19528.84358753,19377.23983503,19523.33419811,13474.371458804162
1663639200000,19470.06540113,2022-09-20 02:00:00,19491.00472254,19412.38315142,19466.45521153,10088.502297628627
1663642800000,19366.40587435,2022-09-20 03:00:00,19477.48689353,19168.43489098,19466.53191129,17921.13429733825
1663646400000,19335.99461014,2022-09-20 04:00:00,19371.25865523,19272.05936424,19367.43247856,10186.064628949003
1663650000000,19380.79690239,2022-09-20 05:00:00,19437.17090608,19323.59630105,19339.91206818,9369.72473816188
1663653600000,19382.01583314,2022-09-20 06:00:00,19407.98211402,19310.39203505,19378.40358379,9119.792637246072
1663657200000,19360.14944994,2022-09-20 07:00:00,19592.24211968,19235.70317862,19382.11390112,23827.814767204018
1663660800000,19312.54153207,2022-09-20 08:00:00,19431.38002044,19288.76899246,19360.89653018,17676.68568815926
1663664400000,19232.74928459,2022-09-20 09:00:00,19340.78734833,19151.97474203,19306.26008866,15931.73954613043
1663668000000,19315.86398394,2022-09-20 10:00:00,19325.45677666,19178.99166874,19232.29324414,13358.12096381516
1663671600000,19219.30065927,2022-09-20 11:00:00,19347.59543772,19205.43292837,19310.33271408,14941.512825147192
1663675200000,19126.91792314,2022-09-20 12:00:00,19231.21546291,19054.28252116,19219.62123666,22116.31139346907
1663678800000,18923.95459973,2022-09-20 13:00:00,19138.86056028,18778.70995451,19127.58373487,33183.11682320129
1663682400000,19072.9959151,2022-09-20 14:00:00,19114.22391741,18871.47522654,18923.88265445,29474.297568953232
1663686000000,19239.30304727,2022-09-20 15:00:00,19270.66850671,18991.05053795,19070.22709445,23362.85287971212
1663689600000,19102.88537631,2022-09-20 16:00:00,19322.47913579,18972.24334601,19239.57756314,26517.32490317149
1663693200000,18769.77815733,2022-09-20 17:00:00,19117.30554939,18722.06261193,19104.17400903,28053.95954007696
1663696800000,18977.38055846,2022-09-20 18:00:00,19016.82578725,18758.38416901,18773.35773621,23418.84505297857
1663700400000,18994.32655949,2022-09-20 19:00:00,19104.13368323,18951.66336062,18976.88814909,21448.429858470856
1663704000000,18972.54069537,2022-09-20 20:00:00,19079.73195645,18938.9109049,18995.14063982,12605.770602132823
1663707600000,18878.67806911,2022-09-20 21:00:00,19097.11103131,18876.9421778,18972.98708837,10921.683634667845
1663711200000,18962.52011208,2022-09-20 22:00:00,18970.3346401,18832.57535393,18879.30284051,12980.124160400042
1663714800000,18875.91078755,2022-09-20 23:00:00,18970.68317718,18787.19884236,18962.44659578,12640.20517698134
1663718400000,18933.79488656,2022-09-21 00:00:00,18962.8609148,18830.25181484,18877.45066473,13699.11126855651
1663722000000,18887.1804567,2022-09-21 01:00:00,18967.78867169,18871.09210224,18933.91497368,9070.736600717286
1663725600000,19015.92241828,2022-09-21 02:00:00,19062.08117644,18881.4348602,18888.77477,10628.84790234616
1663729200000,19023.85284082,2022-09-21 03:00:00,19034.12551708,18981.78206933,19015.107432,6728.252456869475
1663732800000,19005.23620907,2022-09-21 04:00:00,19039.43010508,18960.81878274,19023.29178229,7348.19945892727
1663736400000,18925.68708982,2022-09-21 05:00:00,19135.77499936,18904.50057161,19004.43295827,11493.772885807948
1663740000000,18878.0308593,2022-09-21 06:00:00,18994.1408475,18793.47828573,18924.18169862,20148.709581212515
1663743600000,18951.54342265,2022-09-21 07:00:00,18978.84427937,18800.99930553,18878.11560349,13007.99571931653
1663747200000,18871.19119201,2022-09-21 08:00:00,18954.1900594,18824.5350882,18948.8824005,10475.275775556078
1663750800000,18998.7740073,2022-09-21 09:00:00,19028.5294802,18842.56650239,18873.83709404,13323.918199187803
1663754400000,19105.12858179,2022-09-21 10:00:00,19155.72546543,18946.36049266,19003.05631828,16534.89459654906
1663758000000,19167.12990781,2022-09-21 11:00:00,19207.13363454,19082.12325799,19107.24960159,15083.76980577298
1663761600000,19250.00224672,2022-09-21 12:00:00,19284.15641233,19115.52204844,19165.13437318,18176.327024892063
1663765200000,19272.58099907,2022-09-21 13:00:00,19340.20808735,19228.13413929,19248.48551098,23695.30719490294
1663768800000,19254.49635212,2022-09-21 14:00:00,19480.65789908,19212.93636272,19273.70333454,27048.616802889897
1663772400000,19194.907028,2022-09-21 15:00:00,19317.52685407,19086.11683235,19254.54886586,22462.33243733421
1663776000000,19237.41483923,2022-09-21 16:00:00,19367.09906043,19170.53535088,19192.26385705,15551.757896981262
1663779600000,19854.49034225,2022-09-21 17:00:00,19881.38220523,19226.05467029,19237.20882792,31252.336380669756
1663783200000,19638.29500716,2022-09-21 18:00:00,19957.11508905,18659.11597621,19855.69353004,123316.0011127894
1663786800000,19002.99151007,2022-09-21 19:00:00,19700.68947447,18983.41965802,19640.54074604,55565.64544713461
1663790400000,18924.8046958,2022-09-21 20:00:00,19073.00482543,18842.13420297,19003.605875,24626.094096753182
1663794000000,18467.82152356,2022-09-21 21:00:00,18927.76388644,18341.57856144,18927.30147148,34237.51912089896
1663797600000,18492.51240241,2022-09-21 22:00:00,18500.47388052,18154.74268864,18465.9572019,33664.401023965125
1663801200000,18460.93291804,2022-09-21 23:00:00,18591.5936513,18421.26446196,18488.11589332,19169.66344142712
1663804800000,18387.74965795,2022-09-22 00:00:00,18550.6679337,18359.1912923,18462.57625171,22754.83269999309
1663808400000,18514.7363848,2022-09-22 01:00:00,18532.38896967,18362.5681175,18393.6764022,18088.63373523751
1663812000000,18750.26510525,2022-09-22 02:00:00,18769.63366949,18481.90373539,18515.04619891,21962.419433906965
1663815600000,18692.46100821,2022-09-22 03:00:00,18797.77241825,18644.94002045,18756.61671175,19876.43430813666
1663819200000,18707.05286108,2022-09-22 04:00:00,18807.65323911,18663.34978738,18692.71547576,15709.439134369775
1663822800000,18670.9893253,2022-09-22 05:00:00,18732.03786657,18618.93900789,18704.48451602,16103.46267362774
1663826400000,18771.51000149,2022-09-22 06:00:00,18887.03259823,18661.96482728,18669.53488622,22013.810522563108
1663830000000,18935.44173913,2022-09-22 07:00:00,18968.96502496,18731.41463099,18771.19329687,20389.4560044926
1663833600000,19215.41824937,2022-09-22 08:00:00,19288.56058666,18911.30372216,18936.443451,36764.00730132956
1663837200000,19179.85758109,2022-09-22 09:00:00,19255.33863636,19093.66937162,19217.90799298,19966.565291568622
1663840800000,19156.34469551,2022-09-22 10:00:00,19243.45441031,19081.20812119,19178.99514086,18383.18331972838
1663844400000,19230.94125276,2022-09-22 11:00:00,19276.04636438,19040.761349,19151.36872749,28158.55012271248
1663848000000,19204.44947438,2022-09-22 12:00:00,19316.69023559,19141.05822092,19230.07318231,28214.32345568464
1663851600000,18905.95242222,2022-09-22 13:00:00,19224.18668782,18890.0018197,19207.50932872,32513.647285404757
1663855200000,18880.99872544,2022-09-22 14:00:00,19074.99785575,18855.20248036,18903.15888773,31782.573231570008
1663858800000,18987.78359561,2022-09-22 15:00:00,19026.09628117,18793.77493541,18880.43729477,24885.43439170625
1663862400000,19042.13554716,2022-09-22 16:00:00,19101.73524709,18781.53990673,18986.32645202,24941.285550992543
1663866000000,19070.25057414,2022-09-22 17:00:00,19117.29789332,18938.49387735,19048.73985522,19934.264326534536
1663869600000,19194.91846429,2022-09-22 18:00:00,19218.38814381,18967.4807038,19067.52532344,23016.163169404583
1663873200000,19314.32470342,2022-09-22 19:00:00,19501.02852287,19190.73406805,19192.69372672,31492.861178587667
1663876800000,19246.57439879,2022-09-22 20:00:00,19361.31452864,19241.2469323,19311.14261756,15284.506928869192
1663880400000,19174.2081236,2022-09-22 21:00:00,19287.6087326,19154.59337552,19248.06109821,9280.18747766854
1663884000000,19399.36953024,2022-09-22 22:00:00,19438.99084793,19170.36099986,19173.63278914,18485.495083440008
1663887600000,19401.96104264,2022-09-22 23:00:00,19543.31868944,19359.03346427,19399.09938739,17121.2684747674
1663891200000,19307.9201393,2022-09-23 00:00:00,19466.4186852,19303.51465307,19403.97102067,14900.98487245014
1663894800000,19354.90126054,2022-09-23 01:00:00,19380.69447575,19226.4401756,19308.9167725,14963.564154291716
1663898400000,19294.56887014,2022-09-23 02:00:00,19361.14025069,19231.04492683,19353.43133325,12428.334524047095
1663902000000,19398.1153105,2022-09-23 03:00:00,19454.68995001,19282.64821549,19302.351557,14369.50705511873
1663905600000,19413.3575139,2022-09-23 04:00:00,19499.80387862,19318.67112247,19398.18478823,15066.131423284123
1663909200000,19356.73230596,2022-09-23 05:00:00,19466.64982701,19355.67589008,19414.89298409,12324.836827660683
1663912800000,19331.20803102,2022-09-23 06:00:00,19419.08277851,19321.38051062,19358.03793156,11254.179988531943
1663916400000,19224.3334686,2022-09-23 07:00:00,19338.44453921,19201.76566479,19334.44324461,18685.08468656336
1663920000000,19070.68066049,2022-09-23 08:00:00,19273.64748814,19025.30534441,19223.87941714,20858.44723911103
1663923600000,19082.51363281,2022-09-23 09:00:00,19146.36335124,18979.36395912,19072.11935062,22686.407972236542
1663927200000,18965.38233363,2022-09-23 10:00:00,19132.04135923,18929.86082625,19088.88117879,20613.597694949072
1663930800000,18872.54703801,2022-09-23 11:00:00,19006.87334233,18844.8792753,18964.3613292,23729.511419724786
1663934400000,18896.81767107,2022-09-23 12:00:00,18963.30770017,18829.90365694,18867.73626975,19570.03913864813
1663938000000,18641.56519484,2022-09-23 13:00:00,19075.48654553,18622.54922367,18897.43120477,32318.53282046104
1663941600000,18678.50123728,2022-09-23 14:00:00,18753.98510978,18538.9135553,18638.32392786,35914.62309215682
1663945200000,18712.68477245,2022-09-23 15:00:00,18856.20141026,18586.8871928,18678.15643174,28515.70839989007
1663948800000,18765.27975756,2022-09-23 16:00:00,18796.57253773,18572.89775317,18714.09372346,27381.87860808244
1663952400000,18773.93010435,2022-09-23 17:00:00,18853.13171679,18636.07290913,18770.99801378,26805.65261503794
1663956000000,18635.45811663,2022-09-23 18:00:00,18833.21751186,18617.96387391,18782.64601798,27889.64101109119
1663959600000,18807.03339167,2022-09-23 19:00:00,18835.59960639,18621.94118855,18636.6316146,27747.69097995196
1663963200000,18850.42231794,2022-09-23 20:00:00,18957.87277389,18807.32765089,18808.93688445,17955.518158871757
1663966800000,19010.66098435,2022-09-23 21:00:00,19048.20752487,18802.15920339,18853.3847716,10665.537722500432
1663970400000,19334.14927795,2022-09-23 22:00:00,19342.85598449,18997.41596594,19013.6790576,25426.56498867024
1663974000000,19289.74905048,2022-09-23 23:00:00,19409.22173756,19230.09242032,19333.05421292,20125.860693783165
1663977600000,19146.13894165,2022-09-24 00:00:00,19319.32526022,19071.82665132,19293.9182746,19919.824825901676
1663981200000,19120.12959241,2022-09-24 01:00:00,19225.98664321,19075.29083478,19145.16361492,13402.880195378892
1663984800000,19134.73390887,2022-09-24 02:00:00,19199.64581624,19081.0224396,19119.22822841,13414.919644818032
1663988400000,19122.69368476,2022-09-24 03:00:00,19152.06596843,19029.05879763,19129.71299887,12650.69257291477
1663992000000,19164.82599509,2022-09-24 04:00:00,19188.16300772,19082.93851928,19122.90272422,12028.86224880261
1663995600000,19136.7249922,2022-09-24 05:00:00,19174.21127414,19087.13161812,19164.82075783,12464.8151497302
1663999200000,19079.58281087,2022-09-24 06:00:00,19164.49903936,19056.19737784,19140.19606052,11060.926455194623
1664002800000,18997.19743794,2022-09-24 07:00:00,19084.94421465,18926.1530793,19078.93207276,15409.155635414802
1664006400000,19086.73581277,2022-09-24 08:00:00,19089.93790727,18940.55290796,18999.86361956,13750.37849109733
1664010000000,19028.43632487,2022-09-24 09:00:00,19118.51456192,18964.8420921,19080.76267074,10351.32773954279
1664013600000,19041.497751,2022-09-24 10:00:00,19074.53862765,18978.81788852,19027.17545546,9591.747246564124
1664017200000,19055.50565456,2022-09-24 11:00:00,19100.24359075,19000.75397345,19037.29341787,9639.980083187467
1664020800000,19154.81366079,2022-09-24 12:00:00,19200.7756774,19055.73761981,19056.42243578,13039.979779757208
1664024400000,19119.69000153,2022-09-24 13:00:00,19223.00731972,19108.44193188,19156.45555039,13422.36790459185
1664028000000,19084.6071058,2022-09-24 14:00:00,19142.58334762,19060.71994661,19119.78902334,12920.174055748885
1664031600000,19123.22057737,2022-09-24 15:00:00,19127.86472636,19012.19555905,19086.2033196,13034.41068485406
1664035200000,19095.34859474,2022-09-24 16:00:00,19196.62833327,19082.23372004,19125.78652982,12837.342398976149
1664038800000,19086.49576758,2022-09-24 17:00:00,19174.57638569,19052.92412908,19094.53421695,10174.435422621264
1664042400000,19131.44188939,2022-09-24 18:00:00,19142.50844753,19049.87080231,19085.70910928,8452.274356466076
1664046000000,19105.18337677,2022-09-24 19:00:00,19135.7977862,19086.34839368,19131.14458341,8063.432362885973
1664049600000,19141.26589066,2022-09-24 20:00:00,19152.51678437,19078.92541664,19106.12895659,7321.8975576226
1664053200000,18950.98348667,2022-09-24 21:00:00,19154.28226879,18848.28191157,19146.16404761,11926.276028757184
1664056800000,18886.41817193,2022-09-24 22:00:00,18953.5753041,18806.33119498,18951.68759863,16639.674170149796
1664060400000,18921.26915714,2022-09-24 23:00:00,18955.6011898,18861.18504118,18888.66072274,12233.744890540504
1664064000000,18964.96953481,2022-09-25 00:00:00,18984.85422003,18915.86712687,18928.61591359,11440.046360960734
1664067600000,18981.42035501,2022-09-25 01:00:00,19002.938135,18917.33667637,18964.80693487,7635.61159559909
1664071200000,18950.62367907,2022-09-25 02:00:00,18984.49234125,18919.29127118,18977.11599681,8904.50122546838
1664074800000,19057.27608124,2022-09-25 03:00:00,19065.99052894,18931.12326875,18950.91642297,9529.085926997594
1664078400000,19009.12987432,2022-09-25 04:00:00,19069.67420733,19000.87892063,19056.39485713,5632.387762040488
1664082000000,18994.79302018,2022-09-25 05:00:00,19037.03446183,18938.40330374,19009.92307463,7087.233331624226
1664085600000,19025.1077978,2022-09-25 06:00:00,19069.59214903,18984.15376996,18992.85370165,5835.52384081154
1664089200000,19099.95113863,2022-09-25 07:00:00,19134.22162352,19005.73513512,19026.07618185,9628.365270167142
1664092800000,19085.45702154,2022-09-25 08:00:00,19126.17524434,19073.90917496,19100.53627638,6655.996693647236
1664096400000,19042.67041455,2022-09-25 09:00:00,19093.67179161,19028.2186192,19082.5394716,6756.552693457371
1664100000000,19069.87704282,2022-09-25 10:00:00,19105.01604319,18983.59523528,19042.601988,7906.974151056721
1664103600000,19118.87841202,2022-09-25 11:00:00,19182.42753646,19068.50668161,19078.51200501,9817.157018580918
1664107200000,19088.54507117,2022-09-25 12:00:00,19146.86094075,19048.74220986,19119.63812107,9164.649578323735
1664110800000,18940.97685757,2022-09-25 13:00:00,19096.42228306,18869.25012278,19095.57085281,15707.581427837378
1664114400000,18927.54779646,2022-09-25 14:00:00,18963.65780343,18843.79218145,18937.95897723,11376.904322690463
1664118000000,18997.3205741,2022-09-25 15:00:00,19013.23560818,18912.04333329,18917.94077091,7918.322435752414
1664121600000,18979.09068003,2022-09-25 16:00:00,19124.00051953,18955.55396135,18990.01992224,11845.64664381259
1664125200000,19005.19670131,2022-09-25 17:00:00,19038.79551987,18868.65413284,18977.80414669,13079.334615433409
1664128800000,18941.11166111,2022-09-25 18:00:00,19013.68407838,18867.55052656,19005.82853951,8673.143583196528
1664132400000,18923.50109578,2022-09-25 19:00:00,19002.94453658,18864.24606302,18937.01951255,8498.384814126615
1664136000000,18906.16581263,2022-09-25 20:00:00,18959.10556626,18886.19741576,18916.10352565,6481.62362000625
1664139600000,18743.82842309,2022-09-25 21:00:00,18943.03743343,18715.20915109,18903.13256482,10219.499634998025
1664143200000,18788.26989537,2022-09-25 22:00:00,18911.25004296,18629.27040997,18746.84724387,23518.467213568056
1664146800000,18808.81215717,2022-09-25 23:00:00,18844.93613655,18741.40086456,18789.28642036,17597.628089772745
1664150400000,18794.40853945,2022-09-26 00:00:00,18935.4351415,18746.45555754,18808.16413252,24985.21159182756
1664154000000,18880.81166212,2022-09-26 01:00:00,18917.1967222,18728.16447899,18797.008625,26348.70284734513
1664157600000,18863.32727298,2022-09-26 02:00:00,18945.75164861,18838.0382061,18886.74754905,19461.80978345518
1664161200000,18869.49678558,2022-09-26 03:00:00,18956.12867634,18835.76567204,18854.09144794,18348.221494593785
1664164800000,18814.9787098,2022-09-26 04:00:00,18918.87643263,18802.6593505,18870.8522515,14810.622372332851
1664168400000,18770.25824173,2022-09-26 05:00:00,18828.66498341,18736.25264326,18807.53391563,18580.758172280875
1664172000000,18702.68907174,2022-09-26 06:00:00,18833.51404632,18693.09613167,18768.29282435,23928.75001662191
1664175600000,18912.50273534,2022-09-26 07:00:00,18936.33274996,18680.70574003,18699.13346713,31225.531705905487
1664179200000,19274.5089727,2022-09-26 08:00:00,19289.11620964,18904.84479746,18919.01289945,36167.672924746905
1664182800000,19088.84093941,2022-09-26 09:00:00,19320.30182957,19063.74183298,19276.8761099,34914.9578038375
1664186400000,19092.24456911,2022-09-26 10:00:00,19194.49692282,19040.49004109,19091.67763097,25149.54261303412
1664190000000,18875.99114802,2022-09-26 11:00:00,19122.64203976,18812.62692486,19095.22474305,32642.237174481183
1664193600000,19100.82465152,2022-09-26 12:00:00,19145.42425617,18817.39576302,18883.37897912,33616.658279538315
1664197200000,19191.41959938,2022-09-26 13:00:00,19243.61852648,19026.83782529,19094.96743711,38243.62980452008
1664200800000,19136.66733015,2022-09-26 14:00:00,19283.8872025,19118.44862662,19190.83193622,33397.305423223974
1664204400000,19118.44891073,2022-09-26 15:00:00,19148.40369492,18989.27673668,19137.43565894,27747.07539716833
